@relation F:\arbitrary\postureData
@ATTRIBUTE XpositionHip real
@ATTRIBUTE YpositionHip real
@ATTRIBUTE ZpositionHip real
@ATTRIBUTE ZrotationHip real
@ATTRIBUTE XrotationHip real
@ATTRIBUTE YrotationHip real
@ATTRIBUTE ZrotationLeftHip real
@ATTRIBUTE XrotationLeftHip real
@ATTRIBUTE YrotationLeftHip real
@ATTRIBUTE ZrotationLeftKnee real
@ATTRIBUTE XrotationLeftKnee real
@ATTRIBUTE YrotationLeftKnee real
@ATTRIBUTE ZrotationLeftAnkle real
@ATTRIBUTE XrotationLeftAnkle real
@ATTRIBUTE YrotationLeftAnkle real
@ATTRIBUTE ZrotationRightHip real
@ATTRIBUTE XrotationRightHip real
@ATTRIBUTE YrotationRightHip real
@ATTRIBUTE ZrotationRightKnee real
@ATTRIBUTE XrotationRightKnee real
@ATTRIBUTE YrotationRightKnee real
@ATTRIBUTE ZrotationRightAnkle real
@ATTRIBUTE XrotationRightAnkle real
@ATTRIBUTE YrotationRightAnkle real
@ATTRIBUTE ZrotationChest real
@ATTRIBUTE XrotationChest real
@ATTRIBUTE YrotationChest real
@ATTRIBUTE ZrotationLeftCollar real
@ATTRIBUTE XrotationLeftCollar real
@ATTRIBUTE YrotationLeftCollar real
@ATTRIBUTE ZrotationLeftShoulder real
@ATTRIBUTE XrotationLeftShoulder real
@ATTRIBUTE YrotationLeftShoulder real
@ATTRIBUTE ZrotationLeftElbow real
@ATTRIBUTE XrotationLeftElbow real
@ATTRIBUTE YrotationLeftElbow real
@ATTRIBUTE ZrotationLeftWrist real
@ATTRIBUTE XrotationLeftWrist real
@ATTRIBUTE YrotationLeftWrist real
@ATTRIBUTE ZrotationRightCollar real
@ATTRIBUTE XrotationRightCollar real
@ATTRIBUTE YrotationRightCollar real
@ATTRIBUTE ZrotationRightShoulder real
@ATTRIBUTE XrotationRightShoulder real
@ATTRIBUTE YrotationRightShoulder real
@ATTRIBUTE ZrotationRightElbow real
@ATTRIBUTE XrotationRightElbow real
@ATTRIBUTE YrotationRightElbow real
@ATTRIBUTE ZrotationRightWrist real
@ATTRIBUTE XrotationRightWrist real
@ATTRIBUTE YrotationRightWrist real
@ATTRIBUTE ZrotationNeck real
@ATTRIBUTE XrotationNeck real
@ATTRIBUTE YrotationNeck real
@ATTRIBUTE ZrotationHead real
@ATTRIBUTE XrotationHead real
@ATTRIBUTE YrotationHead real
@ATTRIBUTE emotion {triumphant,concentrated,defeated,frustrated}
@Data
1561.045288,36.607212,677.364441,2.278302,-2.577126,23.399334,7.396721,-7.590864,-1.837362,0.000001,0.080271,0.000002,-1.117696,-0.568237,-1.023988,9.592323,1.827136,-3.853652,0.000001,0.440034,-0.000001,-3.446105,0.604581,-0.276389,1.455790,-4.413795,7.932410,0.131288,-0.499805,0.875241,60.935562,-9.545897,68.781174,-37.373615,-40.922012,-14.384815,13.738303,-34.433258,-15.506557,0.131288,-0.499805,0.875241,-48.135181,-22.625263,-54.855572,62.123554,-51.616264,32.479866,-6.363916,-14.005252,-61.758518,-6.324156,-9.138990,16.624714,-6.328093,-41.419102,69.294113,triumphant
1558.825928,36.207569,678.349365,4.943470,-3.226398,24.446125,6.580390,-7.363817,0.766504,0.000000,0.701905,-0.000002,0.623587,-1.224034,-1.288653,11.198829,0.237096,-3.189031,0.000002,2.618658,-0.000001,-5.315148,-0.282995,-1.199403,-1.290499,-6.088096,10.215888,-0.196584,-0.663853,1.140466,89.292511,-23.603285,58.222542,-3.582795,-5.099912,-0.159604,55.428265,-26.967480,-2.020695,-0.196584,-0.663853,1.140466,-133.251114,-69.548828,-68.204720,5.755563,-8.150549,0.410407,-47.335785,10.513536,-79.324783,-5.724147,-5.904500,16.880875,-10.155641,-29.440302,67.727608,triumphant
2685.979492,35.519325,1353.365845,9.435745,-11.501757,19.871250,2.745763,-3.943236,9.937497,-0.000000,-1.930101,0.000001,-7.011818,0.567371,-0.922739,11.086995,-5.376872,0.004603,0.000001,16.070654,-0.000000,-13.850076,-1.348345,2.592099,-8.153711,15.324595,7.180264,-0.803200,1.748962,0.682892,29.989933,1.954086,61.392166,-10.435669,-14.503487,-1.331527,28.825031,-3.292525,51.901493,-0.803200,1.748962,0.682892,-19.514189,-7.599431,-49.573013,21.509121,-27.637886,5.349817,-27.312727,15.054663,-85.457405,-7.932351,-13.898072,14.401223,-5.178926,-60.527096,64.804855,triumphant
3177.368896,37.054955,1424.560181,0.642869,-2.845660,19.964479,4.518836,-3.212660,-3.210585,0.000000,1.444715,-0.000001,1.605579,-2.424089,-1.994459,2.338504,2.414982,-1.629354,-0.000000,-2.572513,0.000002,2.006155,2.274813,-1.717633,-13.756865,2.226432,11.832426,-1.501757,0.386311,1.283660,18.672705,-10.163381,-4.200832,-75.548141,-54.129761,-43.203705,-61.407650,-31.359114,-84.869324,-1.501757,0.386311,1.283660,-0.736812,-10.231107,11.913800,75.703827,-54.148727,43.329880,13.297514,-10.834017,-16.591349,-0.425434,-3.426965,4.965458,0.108689,-13.747086,20.016270,concentrated
4044.919922,37.648651,2265.004639,10.295315,2.501321,22.126488,-0.402948,1.369595,0.573595,-0.000001,0.701862,-0.000004,0.617102,-1.571998,-1.173745,-2.658785,0.482878,0.344687,-0.000000,0.548594,-0.000004,2.665213,2.469746,-1.726749,-6.901003,17.125942,8.520008,-0.632470,1.948656,0.834737,8.001881,12.369968,45.446732,38.720352,-138.224472,85.274574,71.505318,-122.066536,77.709679,-0.632470,1.948656,0.834737,-12.975942,6.517744,-67.506851,107.804253,-53.668129,69.505264,10.746839,-29.851370,-41.415188,-6.809206,-7.328083,12.053135,-17.386612,-35.169418,46.328152,triumphant
4052.505371,37.543217,2261.092285,7.858330,-1.141386,21.246977,-4.364057,4.498692,2.679384,-0.000000,-0.671614,0.000000,-0.795539,0.742553,0.509272,-6.687542,-0.720165,2.815952,-0.000000,2.580757,-0.000003,1.127713,0.159215,-0.158813,-4.745002,14.248606,14.280435,-0.346212,1.634582,1.517110,34.920620,6.753271,-10.332973,-68.229111,-52.984215,-37.312798,-75.248802,-55.818733,-80.214226,-0.346212,1.634582,1.517110,-4.681370,-3.452826,11.762110,66.394493,-52.614803,35.851433,22.718977,3.262751,-38.931118,-7.378724,-10.889265,10.176503,-18.834978,-48.585522,37.980301,triumphant
4074.171143,37.158264,2315.704834,-1.020726,0.796567,37.851154,3.395440,-4.745111,1.409138,0.000000,-1.126170,-0.000001,-2.209243,-0.887148,-0.104211,8.298857,-0.637783,-1.115467,-0.000000,3.278662,0.000002,-5.092075,0.345141,0.083006,-8.403789,27.937920,3.251171,-0.831117,3.122174,0.148487,-2.397348,-39.372368,-41.925354,-11.990347,-16.525272,-1.747463,-8.885624,3.521280,-49.321579,-0.831117,3.122174,0.148487,12.032908,-24.253641,40.493549,7.440946,-10.478515,0.683275,0.873368,-9.947343,0.159045,-10.552572,-13.151443,12.328156,-27.865870,-60.916969,43.980396,defeated
58.377525,43.349102,-5.433897,-1.480063,-5.465162,10.567805,-1.775266,3.221113,0.583181,-0.000000,8.489039,0.000000,8.033802,-2.758729,-0.007419,-6.385077,4.563919,-4.243249,-0.000001,5.461279,-0.000000,-0.019597,3.143512,-6.927030,0.253898,22.531918,-2.646859,-0.023779,2.503795,-0.284274,-7.931155,-30.214052,-23.990807,-24.172052,-30.318892,-6.640486,-5.837967,-6.011600,19.034370,-0.023779,2.503795,-0.284274,12.754297,-20.631916,19.787270,19.561558,-25.555805,4.477665,23.010210,-6.527308,-9.694477,-3.026542,2.420989,5.240290,-13.320778,7.839786,21.740692,defeated
67.693146,43.363239,13.458103,-3.207758,-0.626464,7.458134,2.257735,-2.334614,4.200903,-0.000000,2.664171,-0.000000,2.549733,-1.451052,0.210691,5.079885,2.327259,-8.505161,0.000000,3.580652,-0.000000,-1.817548,0.213762,-2.291610,-8.753127,24.679525,7.180505,-0.799071,2.788156,0.594106,-16.492735,-49.085915,-59.340282,-6.698973,-9.458484,-0.554825,-3.876613,18.994543,30.805660,-0.799071,2.788156,0.594106,18.716377,-31.075008,47.825783,4.259540,-6.055007,0.225386,10.880090,20.180471,-34.811321,-4.626216,-5.911866,13.657552,-8.898722,-27.594942,54.564720,defeated
65.159531,43.648285,12.562219,-0.840676,-2.716051,17.846790,2.175989,-1.449150,-1.797969,-0.000000,1.590170,0.000002,2.943008,-1.032873,0.576465,-0.242184,3.625456,-4.657537,0.000000,5.569885,0.000001,-2.821629,0.397220,-1.258767,3.625420,-0.701096,-2.063092,0.404035,-0.071429,-0.231366,-7.398615,-25.273554,-28.873877,-17.664425,-23.429951,-3.690955,-13.862234,17.136097,18.245964,0.404035,-0.071429,-0.231366,1.468897,-21.182615,27.399769,11.145328,-15.432621,1.514832,18.383478,20.526556,-23.970615,-2.747651,-4.751127,13.561182,-3.525814,-20.880543,54.659317,concentrated
-391.344574,36.969021,338.815216,-3.776586,-1.811004,44.652603,-6.610178,-1.920749,2.758418,0.000000,-9.594945,-0.000002,12.122288,1.309368,-6.289916,-0.080688,3.142087,-2.332008,-0.000002,13.822480,0.000007,-7.831552,-9.713761,-15.802713,-2.812208,4.582366,8.974053,-0.276356,0.530090,0.985179,-1.911218,-14.172117,-10.861168,-2.103768,-3.001070,-0.055112,-1.063974,-0.066676,8.780029,-0.276356,0.530090,0.985179,12.268906,-16.395855,28.971664,4.411673,-6.269156,0.241722,19.952053,7.770128,10.818471,-5.355835,-2.841421,7.641711,-18.830845,-15.093823,29.018015,defeated
-376.907837,36.483543,352.202148,3.026280,-4.399062,48.408398,5.348522,-6.176813,4.605465,0.000001,1.126466,-0.000000,10.877322,10.528840,-1.646924,-10.592262,4.831208,2.271947,-0.000001,3.311842,0.000002,-9.101612,-11.478829,0.833998,11.082561,-2.281642,9.036051,1.211619,-0.338930,0.979840,35.661175,-49.188145,40.751675,-99.796440,-54.603588,-63.011814,-52.359253,-3.040423,11.257327,1.211619,-0.338930,0.979840,-0.162081,-6.203587,5.984682,2.132905,-3.042536,0.056656,9.750457,5.552628,3.723549,-0.959321,3.223908,4.064960,-5.245736,12.360838,16.790010,triumphant
-389.508392,36.372849,385.278503,1.622840,-2.843403,50.399982,4.304315,-7.230744,6.021286,0.000001,-5.864322,0.000000,10.655622,14.178103,-1.978384,-11.731223,5.206932,0.918513,0.000000,1.515877,0.000001,-12.559591,-9.837507,-8.555328,1.237320,5.948872,13.905629,0.208201,0.643913,1.549602,-2.265898,-5.393753,-5.087369,-1.653606,-2.359932,-0.034058,-0.528361,0.429988,0.643974,0.208201,0.643913,1.549602,2.504767,-4.346445,5.507335,-2.631162,3.750999,0.086173,5.720522,-0.065621,0.241238,-2.500910,-1.340449,5.733646,-9.062343,-6.740196,22.587276,concentrated
97.770859,36.390324,1072.271851,4.873190,-6.204971,50.429119,5.001142,-2.809108,8.866329,-0.000001,-3.908259,-0.000002,14.635873,12.616620,-5.568044,-13.014768,7.852297,-1.011124,0.000004,-0.345521,0.000000,-11.777807,-2.420886,-17.914272,16.535929,16.964928,3.521222,1.871367,1.826048,0.628027,-5.427629,-11.550945,-11.241321,-4.038261,-5.743152,-0.202650,-3.437449,0.324973,3.778755,1.871367,1.826048,0.628027,-1.317873,-12.001309,5.486423,-4.953896,7.030583,0.304509,-7.535890,-2.087484,-0.080292,-4.237477,-1.893221,7.254609,-15.181100,-10.469355,28.139359,concentrated
372.944763,37.219925,1286.391724,1.509655,-3.116852,37.820152,7.834831,-4.070660,7.971754,0.000000,-0.678105,-0.000001,9.333519,11.539017,-13.218919,-11.799519,4.495649,0.696401,0.000001,-0.479061,0.000000,-13.875746,-3.841183,-21.967794,1.360469,10.168134,9.569618,0.234337,1.116777,1.071616,-5.292221,-12.998015,-10.297541,-2.414838,-3.443574,-0.072603,1.900151,0.425675,14.409544,0.234337,1.116777,1.071616,4.329256,-9.480204,12.638206,-2.477939,3.533275,0.076448,4.708183,5.456259,3.884164,-6.361089,-5.096876,6.983073,-22.023962,-24.162790,25.044714,defeated
365.622742,36.921333,1295.166016,2.997426,-0.537656,39.367100,9.316792,-9.622356,4.632338,0.000001,10.295572,0.000000,8.510776,8.331979,-11.258371,-9.830473,0.952604,5.965838,-0.000001,1.549000,-0.000001,-8.419605,-10.065506,-9.833997,-1.340516,5.635847,18.355171,-0.058662,0.643657,2.030746,-3.733883,-6.994546,-0.415046,-2.096376,-2.990548,-0.054732,-14.950049,-0.489614,7.662392,-0.058662,0.643657,2.030746,4.982645,-9.471560,21.769218,-7.319210,10.311715,0.661307,10.544234,7.489501,10.890580,-3.001396,-3.594199,7.676815,-8.939788,-16.272953,30.061817,defeated
-5.459986,37.018883,33.774948,2.297639,-0.535734,44.171814,1.701342,-6.039836,0.904168,-0.000000,-0.371999,-0.000003,9.100317,10.325799,-11.067567,-4.855414,5.378692,-0.671710,-0.000001,2.218611,-0.000001,-11.400922,-8.634429,0.297790,15.581905,11.800513,0.104073,1.724513,1.304166,0.170134,-4.005407,-9.725177,-7.082701,-4.327367,-6.150513,-0.232604,1.662095,-1.158739,11.400169,1.724513,1.304166,0.170134,-8.225493,-8.373687,5.118473,64.639870,-52.228615,34.460800,55.518147,-7.713620,-24.147142,-3.682064,1.076039,9.266255,-15.081789,0.612612,37.212002,concentrated
-1.202950,37.885426,40.415424,2.662379,-0.172307,43.711941,4.274605,-2.651306,0.923197,0.000002,16.716654,-0.000005,5.576382,1.748895,-8.416221,-3.706877,1.205969,-1.049805,-0.000000,1.087692,0.000000,-0.608301,-6.347441,-0.593336,9.748983,7.566068,1.905375,1.093572,0.823254,0.274566,3.262953,9.009046,45.975334,-109.182419,-53.447842,-70.613953,-44.478283,-7.960966,44.333466,1.093572,0.823254,0.274566,-12.980126,-6.674759,-50.639931,104.277710,-54.150932,66.655174,58.105259,-10.479713,-9.971581,-2.540402,1.740128,9.118792,-11.357659,4.265323,36.874332,triumphant
8.214973,37.006516,41.662930,-1.120957,-1.355463,45.277634,7.691656,-5.669085,-0.041305,0.000000,1.147824,-0.000003,5.683201,3.917879,-14.570769,-7.448788,5.672259,-2.724000,-0.000001,2.856158,0.000003,-6.453773,-10.303511,-5.811117,-5.078286,2.607870,8.430535,-0.544465,0.326164,0.924674,-2.018753,-3.864794,-0.700092,-1.193817,-1.704320,-0.017757,0.330814,0.469569,4.590032,-0.544465,0.326164,0.924674,-3.713799,-3.698293,7.252790,60.469154,-51.174530,31.186958,61.245987,-6.915550,-20.133190,-4.956578,-2.345290,8.812580,-17.112150,-13.372821,34.041775,concentrated
405.057343,36.805508,1375.011230,-0.890653,3.671010,47.313553,4.177584,-15.349226,8.197482,-0.000001,2.360283,-0.000008,4.653138,5.880219,-4.010004,-4.191274,1.687373,2.298929,0.000000,2.968571,0.000001,-5.170971,-14.162880,1.577680,0.791294,-4.256479,17.318939,0.023817,-0.482249,1.920254,17.792730,9.059829,66.233009,-117.500320,-51.712303,-77.225090,-34.839783,-10.013015,60.478626,0.023817,-0.482249,1.920254,-37.539875,-33.299725,-52.119724,29.601633,-35.201336,9.582808,-16.571253,-16.969158,-69.173836,-1.412182,-2.025031,5.652010,-4.388085,-8.786839,22.423035,triumphant
409.101837,37.816074,1402.115967,-10.663283,2.350334,68.776375,-10.166519,-10.630284,3.503282,-0.000001,-6.506783,-0.000003,16.714876,-13.285512,-19.881294,2.504242,4.185464,-4.291777,0.000000,10.836211,0.000002,0.491761,5.332292,2.841428,7.549388,8.762732,23.671721,1.007696,0.809399,2.678364,-2.337648,-1.851486,1.414913,-1.979292,-2.823873,-0.048787,-4.791811,9.782758,1.858323,1.007696,0.809399,2.678364,32.102032,-55.400795,43.545879,9.440151,-13.183320,1.093310,-15.117830,-9.755456,-83.432098,0.479529,-6.760048,0.899741,2.745862,-26.974880,4.206750,concentrated
-25.073826,38.888088,52.822701,1.165968,3.049266,54.641674,3.227498,-3.137116,0.257381,0.000000,-0.130822,0.000003,9.073688,-1.466160,-14.059914,4.733265,9.153779,-6.716575,-0.000000,-0.558978,0.000002,-0.537125,-1.600192,-14.511707,-3.745348,1.674248,8.617358,-0.403130,0.213558,0.951753,-14.789862,-25.743210,-19.069887,-131.403259,-46.969265,-87.802849,-40.468349,-19.340895,1.576761,-0.403130,0.213558,0.951753,8.228922,-8.533161,8.681691,-2.889682,4.118038,0.103912,-15.881741,-9.873290,-39.745384,1.890992,-7.198778,1.660909,9.499092,-28.328484,8.703900,concentrated
1.177626,39.573608,28.873156,0.955203,1.171522,80.476456,4.113299,2.651853,3.032017,-0.000000,0.087204,0.000001,2.748664,-0.538202,-1.248715,4.039078,4.179084,-6.337309,-0.000001,-0.453608,0.000000,1.019568,2.998724,-11.390988,-4.664276,0.950578,2.117013,-0.516462,0.114082,0.231300,-9.295974,-25.565723,-6.336648,-114.413994,-52.440926,-74.790230,-50.920879,-9.507527,15.756690,-0.516462,0.114082,0.231300,0.966958,-1.047214,-5.178854,-2.617578,3.731703,0.085285,-6.002233,-3.286969,-3.379947,3.246297,-2.790103,-3.924287,11.872706,-12.347928,-14.836819,concentrated
37.554169,38.906479,47.188339,7.837457,-2.015010,81.339317,15.488539,-6.446248,9.274649,-0.000004,5.778238,-0.000001,8.451274,12.621833,-0.697080,-7.844364,4.948609,-4.314219,0.000001,5.317568,-0.000001,-9.058228,-6.415201,-7.734126,2.731531,13.482929,-5.594468,0.236465,1.510112,-0.586063,5.801145,-0.641231,-0.257118,-50.616592,-47.825684,-23.684013,-65.312431,2.180110,6.591090,0.236465,1.510112,-0.586063,-4.758212,2.569252,-12.757404,39.829273,-42.450153,16.018232,32.367107,-1.419119,-15.880138,-1.021555,-4.865651,-1.113822,-4.809759,-19.313848,-5.141344,concentrated
186.781265,38.709236,23.426643,17.705362,0.255865,80.249664,12.007344,-1.260868,9.291589,-0.000004,25.102938,-0.000000,-6.401720,2.756373,7.133940,7.777060,-5.987306,-7.240464,0.000001,27.570019,-0.000002,-10.945850,-1.958633,2.347255,-14.008521,51.833210,6.315118,-1.131397,5.797756,0.003870,-3.689417,-20.103201,-11.421009,-27.063492,-33.014816,-8.159087,0.664661,-6.686757,24.014839,-1.131397,5.797756,0.003870,3.895463,-17.927456,-4.720882,29.402821,-35.036003,9.468416,25.589285,-12.257493,-2.538678,-0.293293,-9.956253,-0.113542,-1.509108,-39.818222,-0.912540,concentrated
146.764755,38.959366,19.600126,10.496957,-3.280031,68.483704,18.741226,-6.641052,13.848566,-0.000002,19.943253,0.000003,5.944249,13.320756,9.464771,-11.009026,5.536512,-2.872459,-0.000001,8.561789,-0.000000,-9.115638,-10.879083,-3.338886,1.444270,11.437802,-24.703915,-0.085963,1.287669,-2.718685,-16.025030,-32.557770,-23.650970,-111.785393,-52.981430,-72.698784,-50.824905,-6.698572,56.971519,-0.085963,1.287669,-2.718685,-4.452007,5.542413,-23.376520,15.193739,-20.520590,2.765990,3.043197,2.733577,-51.950920,-1.996459,-4.272793,0.663551,-7.872963,-17.192417,1.785427,concentrated
-7.711293,39.859722,7.706141,3.382249,-2.632799,60.907352,5.488954,3.528709,3.367189,0.000001,6.079074,-0.000002,-1.461506,-2.097110,2.261239,8.620815,-0.398281,-3.323405,-0.000000,17.794813,-0.000001,-6.979912,4.143178,-13.489634,-3.843559,6.022630,3.268874,-0.409503,0.679688,0.342732,-9.060075,-19.431423,-21.486330,2.267307,3.233768,-0.064013,12.204234,1.140677,0.079566,-0.409503,0.679688,0.342732,0.403267,-2.658625,-10.414648,-5.026991,7.132995,0.313527,-33.498287,-4.997082,-45.915550,0.013952,-6.711609,-1.015725,-0.729553,-26.831917,-4.311514,concentrated
